index,Job Title,Rating,Name,City,State,Headquarters,Size,Calculated Size,Founded,Type of ownership,Industry,Sector,Revenue,Calculated_Revenue,Lower_Salary,Upper_Salary,Avg_Salary,company_txt,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
902,Sr. Data Engineer - Contract-to-Hire (Java),3,"Pilot Flying J Travel Centers LLC
3.0",Knoxville,TN,"Knoxville, TN",10000+ ,Enterprise,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),>$10 billion,150,180,165,Quartet Health,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Data Scientist,sr,M
19,Data Scientist,4,"Pinnacol Assurance
4.0",Denver,CO,"Denver, CO",501 - 1000 ,Medium,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),$500 million-$1 billion,42,80,61,Motorola Solutions,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Analyst,na,M
447,Data Engineer,4,"Pinnacol Assurance
4.0",Denver,CO,"Denver, CO",501 - 1000 ,Medium,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),$500 million-$1 billion,190,220,205,Credit Sesame,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,sr,na
670,Data Engineer,4,"Pinnacol Assurance
4.0",Denver,CO,"Denver, CO",501 - 1000 ,Medium,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),$500 million-$1 billion,42,77,59.5,Success Academy Charter Schools,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
907,Data Engineer,4,"Pinnacol Assurance
4.0",Denver,CO,"Denver, CO",501 - 1000 ,Medium,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),$500 million-$1 billion,68,139,103.5,Reynolds American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
207,Senior Data Scientist,3.3,"Plymouth Rock Assurance
3.3",Woodbridge,NJ,"Boston, MA",1001 - 5000 ,Large,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),< $25 million,54,71,62.5,Infosys,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
333,Senior Data Scientist,3.3,"Plymouth Rock Assurance
3.3",Woodbridge,NJ,"Boston, MA",1001 - 5000 ,Large,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),< $25 million,34,92,63,MassMutual,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist Project Manager,na,M
3,Data Scientist,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,47,85,66,AXION Healthcare Solutions,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
31,Data Scientist,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,65,124,94.5,Alignment Healthcare,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,M
169,Data Scientist - Bioinformatics,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,56,95,75.5,ExecOnline,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,na,na
175,Senior Data Scientist Statistics,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,62,112,87,Mteq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,na,na
387,Computational Chemist/Data Scientist,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,107,173,140,AstraZeneca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
512,Senior Data Scientist Artificial Intelligence,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,64,108,86,Brillient,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
521,Senior Data Scientist 4 Artificial Intelligence,3.8,"PNNL
3.8",Seattle,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,89,144,116.5,Entefy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
544,Computational Chemist/Data Scientist,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,109,200,154.5,Sunovion,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,P
769,Senior Data Scientist Artificial Intelligence,3.8,"PNNL
3.8",Richland,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,61,113,87,Cboe Global Markets,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Machine Learning Engineer,na,na
783,Senior Data Scientist 4 Artificial Intelligence,3.8,"PNNL
3.8",Seattle,WA,"Richland, WA",1001 - 5000 ,Large,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),$500 million-$1 billion,35,62,48.5,San Manuel Casino,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Analyst,na,M
20,Data Scientist,3.2,"Porch
3.2",Seattle,WA,"Seattle, WA",201 - 500 ,Medium,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,$50-$100 million,55,105,80,Trace3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,na
497,Senior Data Engineer,4.7,"Praetorian
4.7",Austin,TX,"Austin, TX",51 - 200 ,Small,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),< $25 million,37,52,44.5,Texas Health Huguley Hospital,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
750,Senior Data Engineer,4.7,"Praetorian
4.7",Austin,TX,"Austin, TX",51 - 200 ,Small,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),< $25 million,96,161,128.5,"Numeric, LLC",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Scientist,na,na
91,Data Analyst,4.3,"Productive Edge
4.3",Chicago,IL,"Chicago, IL",51 - 200 ,Small,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),< $25 million,135,211,173,Northrop Grumman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
162,Data Engineer,4.3,"Productive Edge
4.3",Chicago,IL,"Chicago, IL",51 - 200 ,Small,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),< $25 million,57,80,68.5,Saama Technologies Inc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,na
309,SQL Data Engineer,3.4,"Pro-Sphere Tek
3.4",Austin,TX,"Alexandria, VA",201 - 500 ,Medium,2006,Company - Private,Consulting,Business Services,$50 to $100 million (USD),$50-$100 million,129,215,172,Two Sigma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,P
469,"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9",Ithaca,NY,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,86,143,114.5,Liberty Mutual Insurance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,na
470,Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9",Marietta,GA,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,63,127,95,AstraZeneca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,P
697,"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9",Ithaca,NY,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,50,89,69.5,MITRE,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Data Scientist,na,na
699,Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9",Marietta,GA,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,43,86,64.5,Guidepoint,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,na
941,Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9",Marietta,GA,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,95,160,127.5,"Numeric, LLC",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,na
942,"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9",Ithaca,NY,"Morrisville, NC",1001 - 5000 ,Large,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,$100-$500 million,71,124,97.5,Strategic Financial Solutions,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,na
490,Associate Environmental Scientist - Wildlife Biologist,4.7,"QK
4.7",Clovis,CA,"Visalia, CA",51 - 200 ,Small,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),< $25 million,113,196,154.5,Takeda Pharmaceuticals,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,na,M
735,Associate Environmental Scientist - Wildlife Biologist,4.7,"QK
4.7",Clovis,CA,"Visalia, CA",51 - 200 ,Small,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),< $25 million,81,167,124,Software Engineering Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machine Learning Engineer,sr,P
606,Senior Data Scientist - Algorithms,3.9,"Quartet Health
3.9",New York,NY,"New York, NY",201 - 500 ,Medium,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,$25-$50 million,69,121,95,"Remedy BPCI Partners, LLC.",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,na,na
138,Data Scientist,4.4,"Quick Base
4.4",Cambridge,MA,"Cambridge, MA",201 - 500 ,Medium,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,$100-$500 million,97,160,128.5,Maven Wave Partners,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,sr,na
113,Data Scientist,4.7,"Rapid Response Monitoring
4.7",Syracuse,NY,"Syracuse, NY",501 - 1000 ,Medium,1992,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,$50-$100 million,150,238,194,The Climate Corporation,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
530,Systems Engineer II - Data Analyst,3.7,"Raytheon
3.7",Huntsville,AL,"Waltham, MA",10000+ ,Enterprise,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),>$10 billion,77,132,104.5,Crossix Solutions,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
794,Systems Engineer II - Data Analyst,3.7,"Raytheon
3.7",Huntsville,AL,"Waltham, MA",10000+ ,Enterprise,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),>$10 billion,49,81,65,Vail Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
824,Software Engineer Staff Scientist: Human Language Technologies,3.7,"Raytheon
3.7",Cambridge,MD,"Waltham, MA",10000+ ,Enterprise,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),>$10 billion,59,112,85.5,Clarity Insights,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,na,na
225,Principal Data Scientist (Computational Chemistry),4.7,"Recursion Pharmaceuticals
4.7",Salt Lake City,UT,"Salt Lake City, UT",51 - 200 ,Small,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),< $25 million,48,93,70.5,P2 Energy Solutions,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,na
390,Principal Data Scientist (Computational Chemistry),4.7,"Recursion Pharmaceuticals
4.7",Salt Lake City,UT,"Salt Lake City, UT",51 - 200 ,Small,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),< $25 million,79,147,113,NCSOFT,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,Data Engineer,na,na
545,Principal Data Scientist (Computational Chemistry),4.7,"Recursion Pharmaceuticals
4.7",Salt Lake City,UT,"Salt Lake City, UT",51 - 200 ,Small,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),< $25 million,62,119,90.5,GSK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,M
137,Senior Data Engineer,3.2,"Red Ventures
3.2",Charlotte,NC,"Fort Mill, SC",1001 - 5000 ,Large,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),$1-$2 billion,119,187,153,Factual,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
110,Lead Data Scientist,4.1,"Redjack
4.1",Silver Spring,MD,"Silver Spring, MD",Jan-50,Small,2007,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,< $25 million,90,157,123.5,TriNet,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Analyst,na,M
646,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4",New York,NY,"Norwalk, CT",201 - 500 ,Medium,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,< $25 million,32,62,47,Signpost,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,sr,na
867,Data Scientist,3.4,"Remedy BPCI Partners, LLC.
3.4",New York,NY,"Norwalk, CT",201 - 500 ,Medium,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,< $25 million,42,86,64,Central California Alliance for Health,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist Project Manager,na,na
417,Scientist Manufacturing - Kentucky BioProcessing,3.1,"Reynolds American
3.1",Owensboro,KY,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,116,208,162,Adobe,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,na,M
458,Scientist - Analytical Services,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,102,172,137,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
466,Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,69,127,98,Pilot Flying J Travel Centers LLC,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,sr,M
501,Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,"Reynolds American
3.1",Owensboro,KY,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,86,144,115,Swiss Re,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
528,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,102,165,133.5,Sartorius,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,M
539,Senior Scientist - Biostatistician,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,74,124,99,Pinnacol Assurance,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
610,Scientist Manufacturing - Kentucky BioProcessing,3.1,"Reynolds American
3.1",Owensboro,KY,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,40,68,54,Palermo's Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
683,Scientist - Analytical Services,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,76,142,109,Equian LLC,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,sr,na
695,Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,76,142,109,MetroStar Systems,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,na,M
756,Scientist Manufacturing Pharma - Kentucky BioProcessing,3.1,"Reynolds American
3.1",Owensboro,KY,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,108,171,139.5,MathWorks,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,sr,M
791,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,202,306,254,Liberty Mutual Insurance,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,na,M
812,Senior Scientist - Biostatistician,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,91,159,125,Information Builders,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,Machine Learning Engineer,na,M
926,Scientist - Analytical Services,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,80,133,106.5,Novartis,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Scientist,sr,M
938,Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1",Winston-Salem,NC,"Winston-Salem, NC",5001 - 10000 ,Large,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),>$10 billion,49,97,73,Audentes Therapeutics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,P
711,Research Scientist – Security and Privacy,3.6,"Riverside Research Institute
3.6",Beavercreek,OH,"Arlington, VA",501 - 1000 ,Medium,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),$50-$100 million,49,113,81,Advanced BioScience Laboratories,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,P
955,Research Scientist – Security and Privacy,3.6,"Riverside Research Institute
3.6",Beavercreek,OH,"Arlington, VA",501 - 1000 ,Medium,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),$50-$100 million,43,70,56.5,Beebe Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
8,Research Scientist,3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,65,134,99.5,Reynolds American,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
228,"Principal Scientist, Chemistry & Immunology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,32,59,45.5,National Interstate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
234,"Principal Scientist, Hematology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,39,69,54,The Hanover Insurance Group,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,na
392,"Principal Scientist, Chemistry & Immunology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,87,158,122.5,Moser Consulting,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,sr,na
409,"Principal Scientist, Hematology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,27,48,37.5,Greenway Health,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Analyst,na,M
552,"Principal Scientist, Chemistry & Immunology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,36,71,53.5,Fareportal,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,Analyst,na,M
599,"Principal Scientist, Hematology",3.3,"Rochester Regional Health
3.3",Rochester,NY,"Rochester, NY",10000+ ,Enterprise,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),$500 million-$1 billion,107,173,140,TransUnion,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,na
811,Data Analyst Chemist - Quality System Contractor,2.2,"Rodan and Fields, LLC
2.2",San Francisco,CA,"San Francisco, CA",501 - 1000 ,Medium,2002,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,$1-$2 billion,56,99,77.5,MITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,sr,P
542,Data Scientist,5,"Royce Geospatial
5.0",Springfield,VA,"Arlington, VA",51 - 200 ,Small,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),< $25 million,52,58,55,Mcphail Associates,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,na,na
532,Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,"RTI International
4.3",Durham,NC,"Research Triangle Park, NC",1001 - 5000 ,Large,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),$500 million-$1 billion,80,155,117.5,Reynolds American,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,sr,M
